Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
10/29/2017,Seated Cable Row,Back,130,12,,,
10/29/2017,Flat Dumbbell Bench Press,Chest,35,12,,,
10/29/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
10/29/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
10/29/2017,Dumbbell Shrug,Back,25,12,,,
10/29/2017,Dumbbell Shrug,Back,30,12,,,
10/29/2017,Dumbbell Shrug,Back,30,12,,,
10/29/2017,Lat Pulldown,Back,115,12,,,
10/29/2017,Lat Pulldown,Back,115,12,,,
10/29/2017,Lat Pulldown,Back,115,12,,,
10/29/2017,Chest Press Machine,Chest,110,12,,,
10/29/2017,Chest Press Machine,Chest,110,12,,,
10/29/2017,Chest Press Machine,Chest,110,12,,,
10/29/2017,Push Up And Lat Row,Chest,20,12,,,
10/29/2017,Push Up And Lat Row,Chest,20,12,,,
10/29/2017,Push Up And Lat Row,Chest,20,12,,,
11/4/2017,Wide Grip Pull up,Back,0,10,,,
11/4/2017,Pull Up,Back,0,10,,,
11/4/2017,Seated Cable Row,Back,130,12,,,
11/4/2017,Seated Cable Row,Back,130,12,,,
11/4/2017,Seated Cable Row,Back,130,12,,,
11/4/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/4/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/4/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/4/2017,Dumbbell Shrug,Back,30,12,,,
11/4/2017,Dumbbell Shrug,Back,30,12,,,
11/4/2017,Dumbbell Shrug,Back,30,12,,,
11/4/2017,Push Up And Lat Row,Chest,20,12,,,
11/4/2017,Push Up And Lat Row,Chest,20,12,,,
11/4/2017,Push Up And Lat Row,Chest,20,12,,,
11/4/2017,Calf Raise,Legs,0,25,,,
11/4/2017,Calf Raise,Legs,0,25,,,
11/4/2017,Calf Raise,Legs,0,25,,,
11/4/2017,Leg Extension Machine,Legs,90,12,,,
11/4/2017,Leg Extension Machine,Legs,95,12,,,
11/4/2017,Leg Extension Machine,Legs,95,12,,,
11/6/2017,Seated Machine Curl,Biceps,65,12,,,
11/6/2017,Seated Machine Curl,Biceps,65,12,,,
11/6/2017,Seated Machine Curl,Biceps,70,12,,,
11/6/2017,Rope Push Down,Triceps,80,12,,,
11/6/2017,Rope Push Down,Triceps,80,12,,,
11/6/2017,Rope Push Down,Triceps,80,12,,,
11/6/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/6/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/6/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/6/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/6/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/6/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/6/2017,Lying Triceps Extension,Triceps,35,12,,,
11/6/2017,Lying Triceps Extension,Triceps,35,12,,,
11/6/2017,Lying Triceps Extension,Triceps,35,12,,,
11/6/2017,Overhead Press,Shoulders,20,12,,,
11/6/2017,Overhead Press,Shoulders,20,12,,,
11/7/2017,Wide Grip Pull up,Back,0,10,,,
11/7/2017,Pull Up,Back,0,10,,,
11/7/2017,Seated Cable Row,Back,130,12,,,
11/7/2017,Seated Cable Row,Back,130,12,,,
11/7/2017,Seated Cable Row,Back,130,12,,,
11/7/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/7/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/7/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/7/2017,Dumbbell Shrug,Back,30,12,,,
11/7/2017,Dumbbell Shrug,Back,30,12,,,
11/7/2017,Dumbbell Shrug,Back,30,12,,,
11/7/2017,Push Up And Lat Row,Chest,20,12,,,
11/7/2017,Push Up And Lat Row,Chest,20,12,,,
11/7/2017,Wide Grip Pull up,Back,0,10,,,
11/7/2017,Lat Pulldown,Back,115,12,,,
11/7/2017,Lat Pulldown,Back,115,12,,,
11/7/2017,Lat Pulldown,Back,115,12,,,
11/7/2017,Chest Press Machine,Chest,110,12,,,
11/7/2017,Chest Press Machine,Chest,110,12,,,
11/7/2017,Chest Press Machine,Chest,110,12,,,
11/8/2017,Leg Extension Machine,Legs,90,12,,,
11/8/2017,Leg Extension Machine,Legs,95,12,,,
11/8/2017,Leg Extension Machine,Legs,95,12,,,
11/8/2017,Calf Raise,Legs,0,25,,,
11/8/2017,Calf Raise,Legs,0,25,,,
11/8/2017,Calf Raise,Legs,0,25,,,
11/8/2017,Weighted Lunge,Legs,20,12,,,
11/8/2017,Weighted Lunge,Legs,20,12,,,
11/8/2017,Weighted Lunge,Legs,20,12,,,
11/10/2017,Seated Machine Curl,Biceps,65,12,,,
11/10/2017,Seated Machine Curl,Biceps,65,12,,,
11/10/2017,Seated Machine Curl,Biceps,70,12,,,
11/10/2017,Rope Push Down,Triceps,80,12,,,
11/10/2017,Rope Push Down,Triceps,80,12,,,
11/10/2017,Rope Push Down,Triceps,80,12,,,
11/10/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/10/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/10/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/10/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/10/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/10/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/10/2017,Lying Triceps Extension,Triceps,35,12,,,
11/10/2017,Lying Triceps Extension,Triceps,35,12,,,
11/10/2017,Lying Triceps Extension,Triceps,35,12,,,
11/10/2017,Overhead Press,Shoulders,20,12,,,
11/10/2017,Overhead Press,Shoulders,20,12,,,
11/12/2017,Wide Grip Pull up,Back,0,10,,,
11/12/2017,Wide Grip Pull up,Back,0,10,,,
11/12/2017,Pull Up,Back,0,10,,,
11/12/2017,Seated Cable Row,Back,130,12,,,
11/12/2017,Seated Cable Row,Back,130,12,,,
11/12/2017,Seated Cable Row,Back,130,12,,,
11/12/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/12/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/12/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/12/2017,Dumbbell Shrug,Back,30,12,,,
11/12/2017,Dumbbell Shrug,Back,30,12,,,
11/12/2017,Dumbbell Shrug,Back,30,12,,,
11/12/2017,Push Up And Lat Row,Chest,20,12,,,
11/12/2017,Push Up And Lat Row,Chest,20,12,,,
11/12/2017,Lat Pulldown,Back,115,12,,,
11/12/2017,Lat Pulldown,Back,115,12,,,
11/12/2017,Lat Pulldown,Back,115,12,,,
11/12/2017,Chest Press Machine,Chest,110,12,,,
11/12/2017,Chest Press Machine,Chest,110,12,,,
11/12/2017,Chest Press Machine,Chest,110,12,,,
11/13/2017,Seated Machine Curl,Biceps,65,12,,,
11/13/2017,Seated Machine Curl,Biceps,65,12,,,
11/13/2017,Seated Machine Curl,Biceps,65,12,,,
11/13/2017,Rope Push Down,Triceps,80,12,,,
11/13/2017,Rope Push Down,Triceps,80,12,,,
11/13/2017,Rope Push Down,Triceps,80,12,,,
11/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
11/13/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/13/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/13/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
11/13/2017,Lying Triceps Extension,Triceps,35,12,,,
11/13/2017,Lying Triceps Extension,Triceps,35,12,,,
11/13/2017,Lying Triceps Extension,Triceps,35,12,,,
11/13/2017,Overhead Press,Shoulders,20,12,,,
11/13/2017,Overhead Press,Shoulders,20,12,,,
11/20/2017,Leg Extension Machine,Legs,95,12,,,
11/20/2017,Leg Extension Machine,Legs,95,12,,,
11/20/2017,Leg Extension Machine,Legs,95,12,,,
11/20/2017,Calf Raise,Legs,10,25,,,
11/20/2017,Calf Raise,Legs,10,25,,,
11/20/2017,Calf Raise,Legs,10,25,,,
11/20/2017,Dumbbell Squat,Legs,30,12,,,
11/20/2017,Dumbbell Squat,Legs,50,12,,,
11/20/2017,Dumbbell Squat,Legs,50,12,,,
11/21/2017,Wide Grip Pull up,Back,0,10,,,
11/21/2017,Wide Grip Pull up,Back,0,10,,,
11/21/2017,Pull Up,Back,0,10,,,
11/21/2017,Seated Cable Row,Back,130,12,,,
11/21/2017,Seated Cable Row,Back,130,12,,,
11/21/2017,Seated Cable Row,Back,130,12,,,
11/21/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/21/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/21/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/21/2017,Dumbbell Shrug,Back,30,12,,,
11/21/2017,Dumbbell Shrug,Back,30,12,,,
11/21/2017,Dumbbell Shrug,Back,30,12,,,
11/21/2017,Push Up And Lat Row,Chest,20,12,,,
11/21/2017,Push Up And Lat Row,Chest,20,12,,,
11/21/2017,Lat Pulldown,Back,115,12,,,
11/21/2017,Lat Pulldown,Back,115,12,,,
11/21/2017,Lat Pulldown,Back,115,12,,,
11/21/2017,Chest Press Machine,Chest,110,12,,,
11/21/2017,Chest Press Machine,Chest,110,12,,,
11/21/2017,Chest Press Machine,Chest,110,12,,,
11/26/2017,Leg Extension Machine,Legs,95,12,,,
11/26/2017,Leg Extension Machine,Legs,100,12,,,
11/26/2017,Leg Extension Machine,Legs,100,12,,,
11/26/2017,Calf Raise,Legs,10,25,,,
11/26/2017,Calf Raise,Legs,10,25,,,
11/26/2017,Calf Raise,Legs,10,25,,,
11/26/2017,Dumbbell Squat,Legs,30,12,,,
11/26/2017,Dumbbell Squat,Legs,50,12,,,
11/26/2017,Dumbbell Squat,Legs,50,12,,,
11/27/2017,Wide Grip Pull up,Back,0,10,,,
11/27/2017,Wide Grip Pull up,Back,0,10,,,
11/27/2017,Pull Up,Back,0,10,,,
11/27/2017,Seated Cable Row,Back,130,12,,,
11/27/2017,Seated Cable Row,Back,130,12,,,
11/27/2017,Seated Cable Row,Back,130,12,,,
11/27/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/27/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/27/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
11/27/2017,Dumbbell Shrug,Back,30,12,,,
11/27/2017,Dumbbell Shrug,Back,30,12,,,
11/27/2017,Dumbbell Shrug,Back,30,12,,,
11/27/2017,Push Up And Lat Row,Chest,20,12,,,
11/27/2017,Push Up And Lat Row,Chest,20,12,,,
11/27/2017,Lat Pulldown,Back,115,12,,,
11/27/2017,Lat Pulldown,Back,115,12,,,
11/27/2017,Lat Pulldown,Back,115,12,,,
11/27/2017,Chest Press Machine,Chest,110,12,,,
11/27/2017,Chest Press Machine,Chest,110,12,,,
11/27/2017,Chest Press Machine,Chest,115,10,,,
12/1/2017,Wide Grip Pull up,Back,0,10,,,
12/1/2017,Wide Grip Pull up,Back,0,10,,,
12/1/2017,Pull Up,Back,0,10,,,
12/1/2017,Seated Cable Row,Back,130,12,,,
12/1/2017,Seated Cable Row,Back,130,12,,,
12/1/2017,Seated Cable Row,Back,130,12,,,
12/1/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/1/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/1/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/1/2017,Dumbbell Shrug,Back,30,12,,,
12/1/2017,Dumbbell Shrug,Back,30,12,,,
12/1/2017,Dumbbell Shrug,Back,30,12,,,
12/1/2017,Push Up And Lat Row,Chest,20,12,,,
12/1/2017,Push Up And Lat Row,Chest,20,12,,,
12/1/2017,Lat Pulldown,Back,115,12,,,
12/1/2017,Lat Pulldown,Back,115,12,,,
12/1/2017,Lat Pulldown,Back,115,12,,,
12/1/2017,Chest Press Machine,Chest,110,12,,,
12/1/2017,Chest Press Machine,Chest,110,12,,,
12/1/2017,Chest Press Machine,Chest,115,10,,,
12/4/2017,Leg Extension Machine,Legs,100,12,,,
12/4/2017,Leg Extension Machine,Legs,100,12,,,
12/4/2017,Leg Extension Machine,Legs,100,12,,,
12/4/2017,Calf Raise,Legs,15,25,,,
12/4/2017,Calf Raise,Legs,15,25,,,
12/4/2017,Calf Raise,Legs,15,25,,,
12/4/2017,Dumbbell Squat,Legs,50,12,,,
12/4/2017,Dumbbell Squat,Legs,50,12,,,
12/4/2017,Dumbbell Squat,Legs,50,12,,,
12/12/2017,Leg Extension Machine,Legs,100,12,,,
12/12/2017,Leg Extension Machine,Legs,100,12,,,
12/12/2017,Leg Extension Machine,Legs,100,12,,,
12/12/2017,Calf Raise,Legs,15,25,,,
12/12/2017,Calf Raise,Legs,15,25,,,
12/12/2017,Calf Raise,Legs,15,25,,,
12/12/2017,Dumbbell Squat,Legs,50,12,,,
12/12/2017,Dumbbell Squat,Legs,50,12,,,
12/12/2017,Dumbbell Squat,Legs,50,12,,,
12/13/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/13/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/13/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/13/2017,Lat Fly,Back,20,12,,,
12/13/2017,Lat Fly,Back,20,12,,,
12/13/2017,Lat Fly,Back,20,12,,,
12/13/2017,Lat Pulldown,Back,115,12,,,
12/13/2017,Lat Pulldown,Back,115,12,,,
12/13/2017,Lat Pulldown,Back,120,12,,,
12/13/2017,Chest Press Machine,Chest,110,12,,,
12/13/2017,Chest Press Machine,Chest,110,12,,,
12/13/2017,Chest Press Machine,Chest,115,12,,,
12/14/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/14/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/14/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/14/2017,Seated Machine Curl,Biceps,65,12,,,
12/14/2017,Seated Machine Curl,Biceps,65,12,,,
12/14/2017,Seated Machine Curl,Biceps,65,12,,,
12/14/2017,Lying Triceps Extension,Triceps,35,12,,,
12/14/2017,Lying Triceps Extension,Triceps,35,12,,,
12/14/2017,Lying Triceps Extension,Triceps,35,12,,,
12/14/2017,Overhead Press,Shoulders,20,12,,,
12/14/2017,Overhead Press,Shoulders,20,12,,,
12/14/2017,Overhead Press,Shoulders,20,12,,,
12/15/2017,Leg Extension Machine,Legs,100,12,,,
12/15/2017,Leg Extension Machine,Legs,100,12,,,
12/15/2017,Leg Extension Machine,Legs,100,12,,,
12/15/2017,Calf Raise,Legs,15,25,,,
12/15/2017,Calf Raise,Legs,15,25,,,
12/15/2017,Calf Raise,Legs,15,25,,,
12/15/2017,Dumbbell Squat,Legs,50,12,,,
12/15/2017,Dumbbell Squat,Legs,50,12,,,
12/15/2017,Dumbbell Squat,Legs,50,12,,,
12/18/2017,Wide Grip Pull up,Back,0,11,,,
12/18/2017,Pull Up,Back,0,11,,,
12/18/2017,Pull Up,Back,0,11,,,
12/18/2017,Seated Cable Row,Back,120,12,,,
12/18/2017,Seated Cable Row,Back,120,12,,,
12/18/2017,Seated Cable Row,Back,120,12,,,
12/18/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/18/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/18/2017,Flat Dumbbell Bench Press,Chest,40,12,,,
12/18/2017,Lat Fly,Back,20,12,,,
12/18/2017,Lat Fly,Back,20,12,,,
12/18/2017,Lat Fly,Back,20,12,,,
12/20/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/20/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/20/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/20/2017,Lying Triceps Extension,Triceps,35,12,,,
12/20/2017,Lying Triceps Extension,Triceps,35,12,,,
12/20/2017,Lying Triceps Extension,Triceps,35,12,,,
12/20/2017,Overhead Press,Shoulders,20,12,,,
12/20/2017,Overhead Press,Shoulders,20,12,,,
12/20/2017,Overhead Press,Shoulders,20,12,,,
12/20/2017,Seated Machine Curl,Biceps,65,12,,,
12/20/2017,Seated Machine Curl,Biceps,65,12,,,
12/20/2017,Seated Machine Curl,Biceps,65,12,,,
12/20/2017,Rope Push Down,Triceps,70,12,,,
12/20/2017,Rope Push Down,Triceps,70,12,,,
12/20/2017,Rope Push Down,Triceps,80,12,,,
12/20/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/20/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/20/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/21/2017,Leg Extension Machine,Legs,100,12,,,
12/21/2017,Leg Extension Machine,Legs,100,12,,,
12/21/2017,Leg Extension Machine,Legs,100,12,,,
12/21/2017,Calf Raise,Legs,15,25,,,
12/21/2017,Calf Raise,Legs,15,25,,,
12/21/2017,Calf Raise,Legs,15,25,,,
12/21/2017,Weighted Lunge,Legs,25,12,,,
12/21/2017,Weighted Lunge,Legs,25,12,,,
12/21/2017,Weighted Lunge,Legs,25,12,,,
12/24/2017,Push Ups,Chest,0,20,,,
12/24/2017,Push Ups,Chest,0,20,,,
12/24/2017,Push Ups,Chest,0,20,,,
12/24/2017,Push Ups,Chest,0,20,,,
12/24/2017,Push Ups,Chest,0,20,,,
12/24/2017,Lat Fly,Back,20,12,,,
12/24/2017,Lat Fly,Back,20,12,,,
12/24/2017,Lat Fly,Back,20,12,,,
12/24/2017,Dumbbell Shrug,Back,30,12,,,
12/24/2017,Dumbbell Shrug,Back,30,12,,,
12/24/2017,Dumbbell Shrug,Back,30,12,,,
12/25/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/25/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/25/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
12/25/2017,Lying Triceps Extension,Triceps,35,12,,,
12/25/2017,Lying Triceps Extension,Triceps,35,12,,,
12/25/2017,Lying Triceps Extension,Triceps,35,12,,,
12/25/2017,Overhead Press,Shoulders,20,12,,,
12/25/2017,Overhead Press,Shoulders,20,12,,,
12/25/2017,Overhead Press,Shoulders,20,12,,,
12/25/2017,Dumbbell Curl,Biceps,25,12,,,
12/25/2017,Dumbbell Curl,Biceps,25,12,,,
12/25/2017,Tricep Dip,Triceps,0,25,,,
12/25/2017,Tricep Dip,Triceps,0,25,,,
12/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
12/30/2017,Leg Extension Machine,Legs,100,12,,,
12/30/2017,Leg Extension Machine,Legs,100,12,,,
12/30/2017,Leg Extension Machine,Legs,100,12,,,
12/30/2017,Calf Raise,Legs,15,25,,,
12/30/2017,Calf Raise,Legs,15,25,,,
12/30/2017,Dumbbell Squat,Legs,50,12,,,
12/30/2017,Dumbbell Squat,Legs,50,12,,,
12/30/2017,Plank,Abs,,,0,m,0:01:30
12/30/2017,Plank,Abs,,,0,m,0:01:30
1/7/2018,Wide Grip Pull up,Back,0,11,,,
1/7/2018,Pull Up,Back,0,10,,,
1/7/2018,Seated Cable Row,Back,130,12,,,
1/7/2018,Seated Cable Row,Back,130,12,,,
1/7/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/7/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/7/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/7/2018,Lat Fly,Back,20,12,,,
1/7/2018,Lat Fly,Back,20,12,,,
1/7/2018,Lat Fly,Back,20,12,,,
1/7/2018,Lat Pulldown,Back,110,12,,,
1/7/2018,Lat Pulldown,Back,110,12,,,
1/8/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/8/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/8/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/8/2018,Overhead Press,Shoulders,20,12,,,
1/8/2018,Overhead Press,Shoulders,20,12,,,
1/8/2018,Overhead Press,Shoulders,20,12,,,
1/8/2018,Rope Push Down,Triceps,70,12,,,
1/8/2018,Rope Push Down,Triceps,70,12,,,
1/8/2018,Rope Push Down,Triceps,70,12,,,
1/9/2018,Leg Extension Machine,Legs,100,12,,,
1/9/2018,Leg Extension Machine,Legs,100,12,,,
1/9/2018,Leg Extension Machine,Legs,100,12,,,
1/9/2018,Calf Raise,Legs,15,25,,,
1/9/2018,Calf Raise,Legs,15,25,,,
1/9/2018,Hanging Leg Raise,Abs,0,7,,,
1/9/2018,Hanging Leg Raise,Abs,0,6,,,
1/11/2018,Chest Press Machine,Chest,100,12,,,
1/11/2018,Chest Press Machine,Chest,100,12,,,
1/11/2018,Chest Press Machine,Chest,105,12,,,
1/11/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/11/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/11/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/11/2018,Wide Grip Pull up,Back,0,11,,,
1/11/2018,Pull Up,Back,0,10,,,
1/11/2018,Pull Up,Back,0,10,,,
1/11/2018,Seated Cable Row,Back,120,12,,,
1/11/2018,Seated Cable Row,Back,120,12,,,
1/11/2018,Seated Cable Row,Back,120,12,,,
1/11/2018,Lat Fly,Back,20,12,,,
1/11/2018,Lat Fly,Back,20,12,,,
1/11/2018,Lat Fly,Back,20,12,,,
1/11/2018,Lat Pulldown,Back,110,12,,,
1/11/2018,Lat Pulldown,Back,110,12,,,
1/11/2018,Lat Pulldown,Back,110,12,,,
1/12/2018,Seated Machine Curl,Biceps,60,12,,,
1/12/2018,Seated Machine Curl,Biceps,60,12,,,
1/12/2018,Seated Machine Curl,Biceps,65,12,,,
1/12/2018,Laying Tricep Extension,Triceps,35,12,,,
1/12/2018,Laying Tricep Extension,Triceps,35,12,,,
1/12/2018,Laying Tricep Extension,Triceps,35,12,,,
1/12/2018,Overhead Press,Shoulders,20,12,,,
1/12/2018,Overhead Press,Shoulders,20,12,,,
1/12/2018,Overhead Press,Shoulders,20,12,,,
1/12/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/12/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/12/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/12/2018,Rope Push Down,Triceps,70,12,,,
1/12/2018,Rope Push Down,Triceps,70,10,,,
1/12/2018,Rope Push Down,Triceps,70,10,,,
1/12/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/12/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/12/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/14/2018,Leg Extension Machine,Legs,100,12,,,
1/14/2018,Leg Extension Machine,Legs,100,12,,,
1/16/2018,Wide Grip Pull up,Back,0,11,,,
1/16/2018,Pull Up,Back,0,10,,,
1/16/2018,Pull Up,Back,0,10,,,
1/16/2018,Seated Cable Row,Back,120,12,,,
1/16/2018,Seated Cable Row,Back,120,12,,,
1/16/2018,Seated Cable Row,Back,120,12,,,
1/16/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/16/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/16/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/16/2018,Lat Fly,Back,20,12,,,
1/16/2018,Lat Fly,Back,20,12,,,
1/16/2018,Lat Fly,Back,20,12,,,
1/16/2018,Lat Pulldown,Back,110,12,,,
1/16/2018,Lat Pulldown,Back,110,12,,,
1/16/2018,Lat Pulldown,Back,110,12,,,
1/16/2018,Seated Machine Fly,Chest,85,12,,,
1/16/2018,Seated Machine Fly,Chest,95,12,,,
1/16/2018,Seated Machine Fly,Chest,100,12,,,
1/21/2018,Wide Grip Pull up,Back,0,11,,,
1/21/2018,Pull Up,Back,0,10,,,
1/21/2018,Pull Up,Back,0,10,,,
1/21/2018,Seated Cable Row,Back,120,12,,,
1/21/2018,Seated Cable Row,Back,120,12,,,
1/21/2018,Seated Cable Row,Back,120,12,,,
1/21/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/21/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/21/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
1/21/2018,Lat Fly,Back,20,12,,,
1/21/2018,Lat Fly,Back,20,12,,,
1/21/2018,Lat Fly,Back,20,12,,,
1/21/2018,Lat Pulldown,Back,110,12,,,
1/21/2018,Lat Pulldown,Back,110,12,,,
1/21/2018,Lat Pulldown,Back,115,10,,,
1/21/2018,Chest Press Machine,Chest,100,12,,,
1/21/2018,Chest Press Machine,Chest,105,12,,,
1/21/2018,Chest Press Machine,Chest,105,12,,,
1/23/2018,Laying Tricep Extension,Triceps,35,12,,,
1/23/2018,Laying Tricep Extension,Triceps,35,12,,,
1/23/2018,Laying Tricep Extension,Triceps,35,12,,,
1/23/2018,Overhead Press,Shoulders,20,12,,,
1/23/2018,Overhead Press,Shoulders,20,12,,,
1/23/2018,Overhead Press,Shoulders,20,12,,,
1/23/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/23/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/23/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/23/2018,Rope Push Down,Triceps,70,12,,,
1/23/2018,Rope Push Down,Triceps,70,10,,,
1/23/2018,Rope Push Down,Triceps,70,10,,,
1/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
1/23/2018,Dumbbell Curl,Biceps,25,12,,,
1/23/2018,Dumbbell Curl,Biceps,25,12,,,
1/23/2018,Dumbbell Curl,Biceps,25,12,,,
1/24/2018,Plank,Abs,,,0,m,0:01:30
1/24/2018,Plank,Abs,,,0,m,0:01:30
1/24/2018,Hanging Leg Raise,Abs,0,10,,,
1/24/2018,Hanging Leg Raise,Abs,0,10,,,
1/24/2018,Calf Raise,Legs,15,25,,,
1/24/2018,Calf Raise,Legs,20,25,,,
1/24/2018,Leg Extension Machine,Legs,100,12,,,
1/24/2018,Leg Extension Machine,Legs,100,12,,,
1/24/2018,Leg Extension Machine,Legs,105,12,,,
1/24/2018,Dumbbell Squat,Legs,50,12,,,
1/24/2018,Dumbbell Squat,Legs,50,12,,,
1/26/2018,Wide Grip Pull up,Back,0,11,,,
1/26/2018,Pull Up,Back,0,10,,,
1/26/2018,Pull Up,Back,0,10,,,
1/26/2018,Seated Cable Row,Back,120,12,,,
1/26/2018,Seated Cable Row,Back,120,12,,,
1/26/2018,Seated Cable Row,Back,120,12,,,
1/26/2018,Lat Pulldown,Back,110,12,,,
1/26/2018,Lat Pulldown,Back,110,12,,,
1/26/2018,Lat Pulldown,Back,115,11,,,
1/26/2018,Chest Press Machine,Chest,100,12,,,
1/26/2018,Chest Press Machine,Chest,105,12,,,
1/26/2018,Chest Press Machine,Chest,105,12,,,
1/29/2018,Laying Tricep Extension,Triceps,35,12,,,
1/29/2018,Laying Tricep Extension,Triceps,35,12,,,
1/29/2018,Laying Tricep Extension,Triceps,35,12,,,
1/29/2018,Overhead Press,Shoulders,20,12,,,
1/29/2018,Overhead Press,Shoulders,20,12,,,
1/29/2018,Overhead Press,Shoulders,20,12,,,
1/29/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/29/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/29/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
1/29/2018,Rope Push Down,Triceps,70,12,,,
1/29/2018,Rope Push Down,Triceps,70,10,,,
1/29/2018,Rope Push Down,Triceps,70,10,,,
