Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2017-11-08,Weighted Lunge,Legs,20.0,12,,,
2017-11-08,Weighted Lunge,Legs,20.0,12,,,
2017-11-08,Weighted Lunge,Legs,20.0,12,,,
2017-11-10,Seated Machine Curl,Biceps,65.0,12,,,
2017-11-10,Seated Machine Curl,Biceps,65.0,12,,,
2017-11-10,Seated Machine Curl,Biceps,70.0,12,,,
2017-11-10,Rope Push Down,Triceps,80.0,12,,,
2017-11-10,Rope Push Down,Triceps,80.0,12,,,
2017-11-10,Rope Push Down,Triceps,80.0,12,,,
2017-11-10,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-10,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-10,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-10,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-10,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-10,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-10,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-10,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-10,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-10,Overhead Press,Shoulders,20.0,12,,,
2017-11-10,Overhead Press,Shoulders,20.0,12,,,
2017-11-12,Wide Grip Pull up,Back,0.0,10,,,
2017-11-12,Wide Grip Pull up,Back,0.0,10,,,
2017-11-12,Pull Up,Back,0.0,10,,,
2017-11-12,Seated Cable Row,Back,130.0,12,,,
2017-11-12,Seated Cable Row,Back,130.0,12,,,
2017-11-12,Seated Cable Row,Back,130.0,12,,,
2017-11-12,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-12,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-12,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-12,Dumbbell Shrug,Back,30.0,12,,,
2017-11-12,Dumbbell Shrug,Back,30.0,12,,,
2017-11-12,Dumbbell Shrug,Back,30.0,12,,,
2017-11-12,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-12,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-12,Lat Pulldown,Back,115.0,12,,,
2017-11-12,Lat Pulldown,Back,115.0,12,,,
2017-11-12,Lat Pulldown,Back,115.0,12,,,
2017-11-12,Chest Press Machine,Chest,110.0,12,,,
2017-11-12,Chest Press Machine,Chest,110.0,12,,,
2017-11-12,Chest Press Machine,Chest,110.0,12,,,
2017-11-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-11-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-11-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-11-13,Rope Push Down,Triceps,80.0,12,,,
2017-11-13,Rope Push Down,Triceps,80.0,12,,,
2017-11-13,Rope Push Down,Triceps,80.0,12,,,
2017-11-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-11-13,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-13,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-13,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-11-13,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-13,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-13,Lying Triceps Extension,Triceps,35.0,12,,,
2017-11-13,Overhead Press,Shoulders,20.0,12,,,
2017-11-13,Overhead Press,Shoulders,20.0,12,,,
2017-11-20,Leg Extension Machine,Legs,95.0,12,,,
2017-11-20,Leg Extension Machine,Legs,95.0,12,,,
2017-11-20,Leg Extension Machine,Legs,95.0,12,,,
2017-11-20,Calf Raise,Legs,10.0,25,,,
2017-11-20,Calf Raise,Legs,10.0,25,,,
2017-11-20,Calf Raise,Legs,10.0,25,,,
2017-11-20,Dumbbell Squat,Legs,30.0,12,,,
2017-11-20,Dumbbell Squat,Legs,50.0,12,,,
2017-11-20,Dumbbell Squat,Legs,50.0,12,,,
2017-11-21,Wide Grip Pull up,Back,0.0,10,,,
2017-11-21,Wide Grip Pull up,Back,0.0,10,,,
2017-11-21,Pull Up,Back,0.0,10,,,
2017-11-21,Seated Cable Row,Back,130.0,12,,,
2017-11-21,Seated Cable Row,Back,130.0,12,,,
2017-11-21,Seated Cable Row,Back,130.0,12,,,
2017-11-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-21,Dumbbell Shrug,Back,30.0,12,,,
2017-11-21,Dumbbell Shrug,Back,30.0,12,,,
2017-11-21,Dumbbell Shrug,Back,30.0,12,,,
2017-11-21,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-21,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-21,Lat Pulldown,Back,115.0,12,,,
2017-11-21,Lat Pulldown,Back,115.0,12,,,
2017-11-21,Lat Pulldown,Back,115.0,12,,,
2017-11-21,Chest Press Machine,Chest,110.0,12,,,
2017-11-21,Chest Press Machine,Chest,110.0,12,,,
2017-11-21,Chest Press Machine,Chest,110.0,12,,,
2017-11-26,Leg Extension Machine,Legs,95.0,12,,,
2017-11-26,Leg Extension Machine,Legs,100.0,12,,,
2017-11-26,Leg Extension Machine,Legs,100.0,12,,,
2017-11-26,Calf Raise,Legs,10.0,25,,,
2017-11-26,Calf Raise,Legs,10.0,25,,,
2017-11-26,Calf Raise,Legs,10.0,25,,,
2017-11-26,Dumbbell Squat,Legs,30.0,12,,,
2017-11-26,Dumbbell Squat,Legs,50.0,12,,,
2017-11-26,Dumbbell Squat,Legs,50.0,12,,,
2017-11-27,Wide Grip Pull up,Back,0.0,10,,,
2017-11-27,Wide Grip Pull up,Back,0.0,10,,,
2017-11-27,Pull Up,Back,0.0,10,,,
2017-11-27,Seated Cable Row,Back,130.0,12,,,
2017-11-27,Seated Cable Row,Back,130.0,12,,,
2017-11-27,Seated Cable Row,Back,130.0,12,,,
2017-11-27,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-27,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-27,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-11-27,Dumbbell Shrug,Back,30.0,12,,,
2017-11-27,Dumbbell Shrug,Back,30.0,12,,,
2017-11-27,Dumbbell Shrug,Back,30.0,12,,,
2017-11-27,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-27,Push Up And Lat Row,Chest,20.0,12,,,
2017-11-27,Lat Pulldown,Back,115.0,12,,,
2017-11-27,Lat Pulldown,Back,115.0,12,,,
2017-11-27,Lat Pulldown,Back,115.0,12,,,
2017-11-27,Chest Press Machine,Chest,110.0,12,,,
2017-11-27,Chest Press Machine,Chest,110.0,12,,,
2017-11-27,Chest Press Machine,Chest,115.0,10,,,
2017-12-01,Wide Grip Pull up,Back,0.0,10,,,
2017-12-01,Wide Grip Pull up,Back,0.0,10,,,
2017-12-01,Pull Up,Back,0.0,10,,,
2017-12-01,Seated Cable Row,Back,130.0,12,,,
2017-12-01,Seated Cable Row,Back,130.0,12,,,
2017-12-01,Seated Cable Row,Back,130.0,12,,,
2017-12-01,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-01,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-01,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-01,Dumbbell Shrug,Back,30.0,12,,,
2017-12-01,Dumbbell Shrug,Back,30.0,12,,,
2017-12-01,Dumbbell Shrug,Back,30.0,12,,,
2017-12-01,Push Up And Lat Row,Chest,20.0,12,,,
2017-12-01,Push Up And Lat Row,Chest,20.0,12,,,
2017-12-01,Lat Pulldown,Back,115.0,12,,,
2017-12-01,Lat Pulldown,Back,115.0,12,,,
2017-12-01,Lat Pulldown,Back,115.0,12,,,
2017-12-01,Chest Press Machine,Chest,110.0,12,,,
2017-12-01,Chest Press Machine,Chest,110.0,12,,,
2017-12-01,Chest Press Machine,Chest,115.0,10,,,
2017-12-04,Leg Extension Machine,Legs,100.0,12,,,
2017-12-04,Leg Extension Machine,Legs,100.0,12,,,
2017-12-04,Leg Extension Machine,Legs,100.0,12,,,
2017-12-04,Calf Raise,Legs,15.0,25,,,
2017-12-04,Calf Raise,Legs,15.0,25,,,
2017-12-04,Calf Raise,Legs,15.0,25,,,
2017-12-04,Dumbbell Squat,Legs,50.0,12,,,
2017-12-04,Dumbbell Squat,Legs,50.0,12,,,
2017-12-04,Dumbbell Squat,Legs,50.0,12,,,
2017-12-12,Leg Extension Machine,Legs,100.0,12,,,
2017-12-12,Leg Extension Machine,Legs,100.0,12,,,
2017-12-12,Leg Extension Machine,Legs,100.0,12,,,
2017-12-12,Calf Raise,Legs,15.0,25,,,
2017-12-12,Calf Raise,Legs,15.0,25,,,
2017-12-12,Calf Raise,Legs,15.0,25,,,
2017-12-12,Dumbbell Squat,Legs,50.0,12,,,
2017-12-12,Dumbbell Squat,Legs,50.0,12,,,
2017-12-12,Dumbbell Squat,Legs,50.0,12,,,
2017-12-13,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-13,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-13,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-13,Lat Fly,Back,20.0,12,,,
2017-12-13,Lat Fly,Back,20.0,12,,,
2017-12-13,Lat Fly,Back,20.0,12,,,
2017-12-13,Lat Pulldown,Back,115.0,12,,,
2017-12-13,Lat Pulldown,Back,115.0,12,,,
2017-12-13,Lat Pulldown,Back,120.0,12,,,
2017-12-13,Chest Press Machine,Chest,110.0,12,,,
2017-12-13,Chest Press Machine,Chest,110.0,12,,,
2017-12-13,Chest Press Machine,Chest,115.0,12,,,
2017-12-14,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-14,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-14,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-14,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-14,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-14,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-14,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-14,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-14,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-14,Overhead Press,Shoulders,20.0,12,,,
2017-12-14,Overhead Press,Shoulders,20.0,12,,,
2017-12-14,Overhead Press,Shoulders,20.0,12,,,
2017-12-15,Leg Extension Machine,Legs,100.0,12,,,
2017-12-15,Leg Extension Machine,Legs,100.0,12,,,
2017-12-15,Leg Extension Machine,Legs,100.0,12,,,
2017-12-15,Calf Raise,Legs,15.0,25,,,
2017-12-15,Calf Raise,Legs,15.0,25,,,
2017-12-15,Calf Raise,Legs,15.0,25,,,
2017-12-15,Dumbbell Squat,Legs,50.0,12,,,
2017-12-15,Dumbbell Squat,Legs,50.0,12,,,
2017-12-15,Dumbbell Squat,Legs,50.0,12,,,
2017-12-18,Wide Grip Pull up,Back,0.0,11,,,
2017-12-18,Pull Up,Back,0.0,11,,,
2017-12-18,Pull Up,Back,0.0,11,,,
2017-12-18,Seated Cable Row,Back,120.0,12,,,
2017-12-18,Seated Cable Row,Back,120.0,12,,,
2017-12-18,Seated Cable Row,Back,120.0,12,,,
2017-12-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2017-12-18,Lat Fly,Back,20.0,12,,,
2017-12-18,Lat Fly,Back,20.0,12,,,
2017-12-18,Lat Fly,Back,20.0,12,,,
2017-12-20,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-20,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-20,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-20,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-20,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-20,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-20,Overhead Press,Shoulders,20.0,12,,,
2017-12-20,Overhead Press,Shoulders,20.0,12,,,
2017-12-20,Overhead Press,Shoulders,20.0,12,,,
2017-12-20,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-20,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-20,Seated Machine Curl,Biceps,65.0,12,,,
2017-12-20,Rope Push Down,Triceps,70.0,12,,,
2017-12-20,Rope Push Down,Triceps,70.0,12,,,
2017-12-20,Rope Push Down,Triceps,80.0,12,,,
2017-12-20,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-20,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-20,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-21,Leg Extension Machine,Legs,100.0,12,,,
2017-12-21,Leg Extension Machine,Legs,100.0,12,,,
2017-12-21,Leg Extension Machine,Legs,100.0,12,,,
2017-12-21,Calf Raise,Legs,15.0,25,,,
2017-12-21,Calf Raise,Legs,15.0,25,,,
2017-12-21,Calf Raise,Legs,15.0,25,,,
2017-12-21,Weighted Lunge,Legs,25.0,12,,,
2017-12-21,Weighted Lunge,Legs,25.0,12,,,
2017-12-21,Weighted Lunge,Legs,25.0,12,,,
2017-12-24,Push Ups,Chest,0.0,20,,,
2017-12-24,Push Ups,Chest,0.0,20,,,
2017-12-24,Push Ups,Chest,0.0,20,,,
2017-12-24,Push Ups,Chest,0.0,20,,,
2017-12-24,Push Ups,Chest,0.0,20,,,
2017-12-24,Lat Fly,Back,20.0,12,,,
2017-12-24,Lat Fly,Back,20.0,12,,,
2017-12-24,Lat Fly,Back,20.0,12,,,
2017-12-24,Dumbbell Shrug,Back,30.0,12,,,
2017-12-24,Dumbbell Shrug,Back,30.0,12,,,
2017-12-24,Dumbbell Shrug,Back,30.0,12,,,
2017-12-25,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-25,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-25,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-12-25,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-25,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-25,Lying Triceps Extension,Triceps,35.0,12,,,
2017-12-25,Overhead Press,Shoulders,20.0,12,,,
2017-12-25,Overhead Press,Shoulders,20.0,12,,,
2017-12-25,Overhead Press,Shoulders,20.0,12,,,
2017-12-25,Dumbbell Curl,Biceps,25.0,12,,,
2017-12-25,Dumbbell Curl,Biceps,25.0,12,,,
2017-12-25,Tricep Dip,Triceps,0.0,25,,,
2017-12-25,Tricep Dip,Triceps,0.0,25,,,
2017-12-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-12-30,Leg Extension Machine,Legs,100.0,12,,,
2017-12-30,Leg Extension Machine,Legs,100.0,12,,,
2017-12-30,Leg Extension Machine,Legs,100.0,12,,,
2017-12-30,Calf Raise,Legs,15.0,25,,,
2017-12-30,Calf Raise,Legs,15.0,25,,,
2017-12-30,Dumbbell Squat,Legs,50.0,12,,,
2017-12-30,Dumbbell Squat,Legs,50.0,12,,,
2017-12-30,Plank,Abs,,,0.0,m,0:01:30
2017-12-30,Plank,Abs,,,0.0,m,0:01:30
2018-01-07,Wide Grip Pull up,Back,0.0,11,,,
2018-01-07,Pull Up,Back,0.0,10,,,
2018-01-07,Seated Cable Row,Back,130.0,12,,,
2018-01-07,Seated Cable Row,Back,130.0,12,,,
2018-01-07,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-07,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-07,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-07,Lat Fly,Back,20.0,12,,,
2018-01-07,Lat Fly,Back,20.0,12,,,
2018-01-07,Lat Fly,Back,20.0,12,,,
2018-01-07,Lat Pulldown,Back,110.0,12,,,
2018-01-07,Lat Pulldown,Back,110.0,12,,,
2018-01-08,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-08,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-08,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-08,Overhead Press,Shoulders,20.0,12,,,
2018-01-08,Overhead Press,Shoulders,20.0,12,,,
2018-01-08,Overhead Press,Shoulders,20.0,12,,,
2018-01-08,Rope Push Down,Triceps,70.0,12,,,
2018-01-08,Rope Push Down,Triceps,70.0,12,,,
2018-01-08,Rope Push Down,Triceps,70.0,12,,,
2018-01-09,Leg Extension Machine,Legs,100.0,12,,,
2018-01-09,Leg Extension Machine,Legs,100.0,12,,,
2018-01-09,Leg Extension Machine,Legs,100.0,12,,,
2018-01-09,Calf Raise,Legs,15.0,25,,,
2018-01-09,Calf Raise,Legs,15.0,25,,,
2018-01-09,Hanging Leg Raise,Abs,0.0,7,,,
2018-01-09,Hanging Leg Raise,Abs,0.0,6,,,
2018-01-11,Chest Press Machine,Chest,100.0,12,,,
2018-01-11,Chest Press Machine,Chest,100.0,12,,,
2018-01-11,Chest Press Machine,Chest,105.0,12,,,
2018-01-11,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-11,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-11,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-11,Wide Grip Pull up,Back,0.0,11,,,
2018-01-11,Pull Up,Back,0.0,10,,,
2018-01-11,Pull Up,Back,0.0,10,,,
2018-01-11,Seated Cable Row,Back,120.0,12,,,
2018-01-11,Seated Cable Row,Back,120.0,12,,,
2018-01-11,Seated Cable Row,Back,120.0,12,,,
2018-01-11,Lat Fly,Back,20.0,12,,,
2018-01-11,Lat Fly,Back,20.0,12,,,
2018-01-11,Lat Fly,Back,20.0,12,,,
2018-01-11,Lat Pulldown,Back,110.0,12,,,
2018-01-11,Lat Pulldown,Back,110.0,12,,,
2018-01-11,Lat Pulldown,Back,110.0,12,,,
2018-01-12,Seated Machine Curl,Biceps,60.0,12,,,
2018-01-12,Seated Machine Curl,Biceps,60.0,12,,,
2018-01-12,Seated Machine Curl,Biceps,65.0,12,,,
2018-01-12,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-12,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-12,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-12,Overhead Press,Shoulders,20.0,12,,,
2018-01-12,Overhead Press,Shoulders,20.0,12,,,
2018-01-12,Overhead Press,Shoulders,20.0,12,,,
2018-01-12,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-12,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-12,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-12,Rope Push Down,Triceps,70.0,12,,,
2018-01-12,Rope Push Down,Triceps,70.0,10,,,
2018-01-12,Rope Push Down,Triceps,70.0,10,,,
2018-01-12,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-12,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-12,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-14,Leg Extension Machine,Legs,100.0,12,,,
2018-01-14,Leg Extension Machine,Legs,100.0,12,,,
2018-01-16,Wide Grip Pull up,Back,0.0,11,,,
2018-01-16,Pull Up,Back,0.0,10,,,
2018-01-16,Pull Up,Back,0.0,10,,,
2018-01-16,Seated Cable Row,Back,120.0,12,,,
2018-01-16,Seated Cable Row,Back,120.0,12,,,
2018-01-16,Seated Cable Row,Back,120.0,12,,,
2018-01-16,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-16,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-16,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-16,Lat Fly,Back,20.0,12,,,
2018-01-16,Lat Fly,Back,20.0,12,,,
2018-01-16,Lat Fly,Back,20.0,12,,,
2018-01-16,Lat Pulldown,Back,110.0,12,,,
2018-01-16,Lat Pulldown,Back,110.0,12,,,
2018-01-16,Lat Pulldown,Back,110.0,12,,,
2018-01-16,Seated Machine Fly,Chest,85.0,12,,,
2018-01-16,Seated Machine Fly,Chest,95.0,12,,,
2018-01-16,Seated Machine Fly,Chest,100.0,12,,,
2018-01-21,Wide Grip Pull up,Back,0.0,11,,,
2018-01-21,Pull Up,Back,0.0,10,,,
2018-01-21,Pull Up,Back,0.0,10,,,
2018-01-21,Seated Cable Row,Back,120.0,12,,,
2018-01-21,Seated Cable Row,Back,120.0,12,,,
2018-01-21,Seated Cable Row,Back,120.0,12,,,
2018-01-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-21,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-01-21,Lat Fly,Back,20.0,12,,,
2018-01-21,Lat Fly,Back,20.0,12,,,
2018-01-21,Lat Fly,Back,20.0,12,,,
2018-01-21,Lat Pulldown,Back,110.0,12,,,
2018-01-21,Lat Pulldown,Back,110.0,12,,,
2018-01-21,Lat Pulldown,Back,115.0,10,,,
2018-01-21,Chest Press Machine,Chest,100.0,12,,,
2018-01-21,Chest Press Machine,Chest,105.0,12,,,
2018-01-21,Chest Press Machine,Chest,105.0,12,,,
2018-01-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-23,Overhead Press,Shoulders,20.0,12,,,
2018-01-23,Overhead Press,Shoulders,20.0,12,,,
2018-01-23,Overhead Press,Shoulders,20.0,12,,,
2018-01-23,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-23,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-23,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-23,Rope Push Down,Triceps,70.0,12,,,
2018-01-23,Rope Push Down,Triceps,70.0,10,,,
2018-01-23,Rope Push Down,Triceps,70.0,10,,,
2018-01-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-23,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-23,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-23,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-24,Plank,Abs,,,0.0,m,0:01:30
2018-01-24,Plank,Abs,,,0.0,m,0:01:30
2018-01-24,Hanging Leg Raise,Abs,0.0,10,,,
2018-01-24,Hanging Leg Raise,Abs,0.0,10,,,
2018-01-24,Calf Raise,Legs,15.0,25,,,
2018-01-24,Calf Raise,Legs,20.0,25,,,
2018-01-24,Leg Extension Machine,Legs,100.0,12,,,
2018-01-24,Leg Extension Machine,Legs,100.0,12,,,
2018-01-24,Leg Extension Machine,Legs,105.0,12,,,
2018-01-24,Dumbbell Squat,Legs,50.0,12,,,
2018-01-24,Dumbbell Squat,Legs,50.0,12,,,
2018-01-26,Wide Grip Pull up,Back,0.0,11,,,
2018-01-26,Pull Up,Back,0.0,10,,,
2018-01-26,Pull Up,Back,0.0,10,,,
2018-01-26,Seated Cable Row,Back,120.0,12,,,
2018-01-26,Seated Cable Row,Back,120.0,12,,,
2018-01-26,Seated Cable Row,Back,120.0,12,,,
2018-01-26,Lat Pulldown,Back,110.0,12,,,
2018-01-26,Lat Pulldown,Back,110.0,12,,,
2018-01-26,Lat Pulldown,Back,115.0,11,,,
2018-01-26,Chest Press Machine,Chest,100.0,12,,,
2018-01-26,Chest Press Machine,Chest,105.0,12,,,
2018-01-26,Chest Press Machine,Chest,105.0,12,,,
2018-01-29,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-29,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-29,Laying Tricep Extension,Triceps,35.0,12,,,
2018-01-29,Overhead Press,Shoulders,20.0,12,,,
2018-01-29,Overhead Press,Shoulders,20.0,12,,,
2018-01-29,Overhead Press,Shoulders,20.0,12,,,
2018-01-29,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-29,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-29,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-01-29,Rope Push Down,Triceps,70.0,12,,,
2018-01-29,Rope Push Down,Triceps,70.0,10,,,
2018-01-29,Rope Push Down,Triceps,70.0,10,,,
2018-01-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-01-29,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-29,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-29,Dumbbell Curl,Biceps,25.0,12,,,
2018-01-30,Plank,Abs,,,0.0,m,0:01:30
2018-01-30,Hanging Leg Raise,Abs,0.0,10,,,
2018-01-30,Calf Raise,Legs,20.0,25,,,
2018-01-30,Leg Extension Machine,Legs,100.0,12,,,
2018-01-30,Leg Extension Machine,Legs,100.0,12,,,
2018-01-30,Leg Extension Machine,Legs,105.0,12,,,
2018-01-30,Dumbbell Squat,Legs,50.0,12,,,
2018-01-31,Wide Grip Pull up,Back,0.0,11,,,
2018-01-31,Pull Up,Back,0.0,10,,,
2018-01-31,Pull Up,Back,0.0,10,,,
2018-01-31,Seated Cable Row,Back,120.0,12,,,
2018-01-31,Seated Cable Row,Back,120.0,12,,,
2018-01-31,Seated Cable Row,Back,120.0,12,,,
2018-01-31,Lat Pulldown,Back,110.0,12,,,
2018-01-31,Lat Pulldown,Back,110.0,12,,,
2018-01-31,Lat Pulldown,Back,115.0,11,,,
2018-01-31,Chest Press Machine,Chest,100.0,12,,,
2018-01-31,Chest Press Machine,Chest,105.0,12,,,
2018-01-31,Chest Press Machine,Chest,105.0,12,,,
2018-02-01,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-02-01,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-02-01,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-02-01,Laying Tricep Extension,Triceps,35.0,12,,,
2018-02-01,Laying Tricep Extension,Triceps,35.0,12,,,
2018-02-01,Laying Tricep Extension,Triceps,35.0,12,,,
2018-02-01,Overhead Press,Shoulders,25.0,12,,,
2018-02-01,Overhead Press,Shoulders,25.0,10,,,
2018-02-01,Overhead Press,Shoulders,25.0,8,,,
2018-02-01,Seated Machine Curl,Biceps,60.0,12,,,
2018-02-01,Seated Machine Curl,Biceps,60.0,12,,,
2018-02-01,Seated Machine Curl,Biceps,60.0,12,,,
2018-02-01,Rope Push Down,Triceps,70.0,12,,,
2018-02-01,Rope Push Down,Triceps,70.0,12,,,
2018-02-01,Rope Push Down,Triceps,70.0,12,,,
2018-02-01,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-02-01,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-02-01,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-02-02,Plank,Abs,,,0.0,m,0:01:30
2018-02-02,Hanging Leg Raise,Abs,0.0,10,,,
2018-02-02,Calf Raise,Legs,20.0,25,,,
